25, -33.7328, -9.32476, -140.047, -32.2313, -11.6668, -149.225, 0.040928, 0.019548, -0.015272, 0.0384441, 0.0192044, -0.0167215
25.2, -33.6451, -9.03245, -139.316, -32.2104, -11.5551, -149.047, 0.043371, 0.020006, -0.018173, 0.0408304, 0.0196834, -0.0196181
25.4, -33.3528, -8.82783, -137.738, -32.1451, -11.4743, -148.849, 0.038026, 0.024587, -0.015272, 0.0355272, 0.0242733, -0.0168136
25.6, -33.0313, -9.76323, -137.357, -31.992, -11.6145, -148.648, 0.037263, 0.015577, -0.013134, 0.0347226, 0.0152992, -0.0146952
25.8, -33.2651, -9.79246, -139.024, -32.003, -11.6782, -148.458, 0.039248, 0.01573, -0.016646, 0.0368161, 0.0154159, -0.0180432
26, -32.8559, -9.70477, -137.474, -31.9537, -11.7557, -148.252, 0.038332, 0.012065, -0.014966, 0.036023, 0.0118131, -0.0163992
26.2, -33.4113, -9.35399, -138.761, -32.0314, -11.6743, -148.063, 0.03711, 0.019242, -0.015577, 0.0346947, 0.0189056, -0.0169792
26.4, -33.5282, -9.35399, -140.047, -32.0203, -11.5759, -147.924, 0.042455, 0.018479, -0.018784, 0.0401018, 0.0181663, -0.0200605
26.6, -33.9667, -9.09091, -138.761, -32.0865, -11.5125, -147.746, 0.040164, 0.013744, -0.011606, 0.0374116, 0.0133654, -0.0131759
26.8, -33.2651, -8.76937, -138.907, -32.1059, -11.3314, -147.591, 0.040775, 0.014661, -0.016035, 0.0386608, 0.014408, -0.0172497
27, -32.8267, -8.91552, -139.608, -32.038, -11.248, -147.462, 0.038943, 0.019853, -0.015119, 0.037275, 0.0196582, -0.0161435
27.2, -33.2067, -9.12014, -138.79, -31.975, -11.2375, -147.317, 0.04215, 0.017715, -0.016341, 0.0399277, 0.0174415, -0.0176099
27.4, -33.499, -9.20783, -139.667, -31.9871, -11.2666, -147.175, 0.045051, 0.015882, -0.018937, 0.0427579, 0.0155713, -0.0201877
27.6, -33.3821, -8.74013, -139.667, -31.999, -11.1904, -147.042, 0.041233, 0.017715, -0.015272, 0.0391848, 0.017436, -0.0164579
27.8, -33.2359, -9.1786, -138.614, -31.9745, -11.2271, -146.892, 0.041081, 0.012217, -0.0197, 0.0388919, 0.0119501, -0.0209441
28, -33.5282, -8.7986, -138.088, -32.0601, -11.1626, -146.72, 0.04215, 0.01741, -0.016646, 0.0397636, 0.017078, -0.0180121
28.2, -33.6744, -9.61707, -139.579, -32.09, -11.3124, -146.575, 0.036346, 0.014966, -0.017257, 0.0341044, 0.0146358, -0.0185148
28.4, -33.8205, -8.74013, -138.673, -32.1667, -11.1342, -146.432, 0.038026, 0.020311, -0.01741, 0.0356305, 0.0199613, -0.018725
28.6, -33.5282, -8.50629, -139.287, -32.1202, -10.9451, -146.329, 0.040775, 0.018326, -0.014355, 0.0387024, 0.0180606, -0.0155074
28.8, -34.4636, -9.12014, -138.614, -32.2489, -11.0078, -146.164, 0.04383, 0.019395, -0.016493, 0.040921, 0.018937, -0.0180172
29, -33.4697, -9.67553, -139.316, -32.1982, -11.2241, -146.038, 0.038637, 0.020159, -0.017562, 0.036672, 0.0198732, -0.0186851
29.2, -33.1774, -9.6463, -139.784, -32.0971, -11.3223, -145.943, 0.044593, 0.018021, -0.01741, 0.0428116, 0.0177968, -0.0183881
29.4, -34.0836, -9.00322, -138.702, -32.1713, -11.2915, -145.805, 0.040775, 0.016952, -0.016035, 0.038314, 0.0165832, -0.0173823
29.6, -33.499, -8.91552, -139.287, -32.1618, -11.185, -145.702, 0.037874, 0.020464, -0.016493, 0.0359915, 0.0201966, -0.0175473
29.8, -33.9959, -9.14937, -140.047, -32.1793, -11.1302, -145.607, 0.038637, 0.023366, -0.015272, 0.0364336, 0.0230148, -0.0164273
30, -33.7621, -9.12014, -139.258, -32.1294, -11.0974, -145.513, 0.039706, 0.022297, -0.016035, 0.037531, 0.0219799, -0.0171973
30.2, -33.5282, -8.97399, -138.965, -32.0654, -11.0533, -145.419, 0.047647, 0.018784, -0.022449, 0.0455323, 0.0185078, -0.023539
30.4, -33.2359, -9.23706, -139.374, -32.003, -11.1809, -145.319, 0.037874, 0.020617, -0.013134, 0.0361794, 0.0203675, -0.0141642
30.6, -33.3528, -9.61707, -139.871, -31.9516, -11.2496, -145.234, 0.04215, 0.020769, -0.021533, 0.0402451, 0.0204907, -0.0225015
30.8, -33.3821, -8.44782, -139.228, -31.901, -11.047, -145.159, 0.042302, 0.019242, -0.015577, 0.0404086, 0.0189893, -0.0166247
31, -33.4405, -8.7986, -139.608, -31.8906, -10.9756, -145.074, 0.040012, 0.018631, -0.014508, 0.0381009, 0.0183513, -0.0155406
31.2, -33.2359, -9.23706, -139.754, -31.8616, -11.0144, -144.989, 0.03879, 0.017715, -0.015272, 0.0369984, 0.017454, -0.0162381
31.4, -32.9728, -8.88629, -138.585, -31.8113, -10.9578, -144.895, 0.044288, 0.021075, -0.01741, 0.0424738, 0.0208335, -0.0183932
31.6, -32.9436, -8.94475, -138.994, -31.719, -10.9844, -144.813, 0.038179, 0.016493, -0.01909, 0.0364929, 0.0162735, -0.020047
31.8, -33.5282, -9.06168, -139.491, -31.778, -10.9634, -144.715, 0.035125, 0.022449, -0.013897, 0.0330598, 0.0221023, -0.015013
32, -33.5282, -8.76937, -139.316, -31.7619, -10.8229, -144.641, 0.039095, 0.018173, -0.017868, 0.0369523, 0.0178625, -0.0189491
32.2, -33.3236, -10.0555, -139.696, -31.7696, -11.1182, -144.537, 0.041844, 0.015272, -0.021991, 0.0398318, 0.0149583, -0.0230179
32.4, -32.9728, -9.41245, -139.93, -31.7518, -11.1891, -144.46, 0.040775, 0.0197, -0.020769, 0.0392294, 0.0194617, -0.0216058
32.6, -33.002, -9.67553, -139.024, -31.6908, -11.3176, -144.373, 0.038637, 0.018784, -0.017715, 0.0368723, 0.0185262, -0.0186983
32.8, -32.5051, -10.2894, -140.807, -31.5741, -11.5191, -144.324, 0.042608, 0.019395, -0.016188, 0.0413575, 0.0192156, -0.0168452
33, -34.4051, -10.0263, -140.544, -31.7477, -11.6277, -144.224, 0.039859, 0.016188, -0.017104, 0.0372578, 0.015719, -0.018364
33.2, -34.6098, -10.874, -139.988, -31.9716, -11.911, -144.091, 0.043066, 0.016952, -0.019548, 0.0402659, 0.0164386, -0.0208892
33.4, -34.5221, -10.2309, -140.368, -32.1337, -11.9663, -143.997, 0.039554, 0.0197, -0.015882, 0.0371995, 0.0192666, -0.01705
33.6, -36.6559, -11.3417, -138.585, -32.5654, -12.2961, -143.798, 0.04383, 0.019853, -0.01405, 0.0396148, 0.0190516, -0.0160687
33.8, -42.1514, -18.8541, -134.873, -33.7701, -14.6561, -143.167, 0.044899, 0.020006, -0.016341, 0.0358746, 0.0181204, -0.0206671
34, -50.4531, -33.5282, -128.033, -36.0243, -20.3546, -141.621, 0.041844, 0.018326, -0.018173, 0.0256095, 0.01482, -0.0260301
34.2, -58.7255, -50.8916, -120.871, -39.1092, -28.9953, -138.778, 0.04444, 0.018479, -0.01573, 0.0217952, 0.0135268, -0.0266905
